Kartenart,Name,Kartentext,Element,Kosten,⚔️,🛡️,⭕️,Kartentyp,Status,Playtesting,ID,Fraktion,Flavourtext,Decks,Created by,Artwork
,Magmar,"Als zusätzliche Kosten, lege 3 Karten von deiner Hand zurück auf dein Deck in einer beliebigen Reihenfolge. Jedes Mal wenn Magmar (https://www.notion.so/Magmar-2495d9056ea04577aa6e5c57068eeaf6?pvs=21) angreift, ziehe eine Karte.",,6,,,,,Backup,,118,,,Starterdeck Ignis (https://www.notion.so/Starterdeck-Ignis-8de96cac07794cc6bb5d9fdac50c75cd?pvs=21),Tim,
,Im Keim ersticken,"Immer wenn Du eine Karte abwirfst, müssen alle anderen Spieler zusammen 3 Mana bezahlen oder eine Karte abwerfen.",,,,,,,Backup,,119,,,Starterdeck Ignis (https://www.notion.so/Starterdeck-Ignis-8de96cac07794cc6bb5d9fdac50c75cd?pvs=21),Tim,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Besungener Baum Juglans,Einmal pro Spielzug wenn ein Charakter zerstört wird du kannst eine Karte ziehen,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),7,0,55,,,Backup,,120,Baumsängerin (https://www.notion.so/Baums-ngerin-af7ba6f57aba4f63b5ceb62076cff89a?pvs=21),,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._big_tree_emerging_from_forest_low_camera_angle_beautiful__87b586e7-35df-4c99-a5cc-4473a4b6274c.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Besungener Baum Quercus,Ein anderer Charakter vom Element Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21)   darf zweimal Angriffe gleichzeitig blocken,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),6,0,55,,,Backup,,122,Baumsängerin (https://www.notion.so/Baums-ngerin-af7ba6f57aba4f63b5ceb62076cff89a?pvs=21),,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._ancient_mighty_tree_emerging_from_forest_low_camera_angle_3f9a2dba-8261-4331-badf-44551b689d80.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Besungener Baum Fraxinus,"Bezahle ein Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21); entdeck (https://www.notion.so/entdeck-bc14ca1b366b418397d988c1c99579f6?pvs=21)e  ein Wildtier (https://www.notion.so/Wildtier-566a219b7ef049469e5743f0e8b351de?pvs=21) ",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),7,0,55,,,Backup,,123,Baumsängerin (https://www.notion.so/Baums-ngerin-af7ba6f57aba4f63b5ceb62076cff89a?pvs=21),,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._ancient_mighty_fir_tree_emerging_from_forest_low_camera_a_85ea79f9-ba5f-46ac-8e75-def2e0ae63d2.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Besungener Baum Sylvestris,"Alle deine Terra Karten erhalten + 20 Angriff und Verteidigung ",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),6,0,55,,,Backup,,124,Baumsängerin (https://www.notion.so/Baums-ngerin-af7ba6f57aba4f63b5ceb62076cff89a?pvs=21),,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._ancient_mighty_tree_emerging_from_forest_low_camera_angle_d11aa3a6-0fd5-4296-8e8c-1ce2c1240cda.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Besungener Baum Giganteum,einmal in deinem Spielzug annulliere ein Effekt deines Gegners bis zum Ende des nächsten Spielzugs,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),8,0,55,,,Backup,,125,Baumsängerin (https://www.notion.so/Baums-ngerin-af7ba6f57aba4f63b5ceb62076cff89a?pvs=21),,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._ancient_mighty_mournlind_tree_emerging_from_forest_low_ca_baaf228c-2d4d-4ae3-be59-d55f55e8e82c.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Besungener Baum Ulmus,"eine Baumsängerin oder Wildtier (https://www.notion.so/Wildtier-566a219b7ef049469e5743f0e8b351de?pvs=21)  kann einen zweiten Angriff deklarieren ",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),7,0,55,,,Backup,,126,Baumsängerin (https://www.notion.so/Baums-ngerin-af7ba6f57aba4f63b5ceb62076cff89a?pvs=21),,,Timon,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Magisches Fährtenlesen,"Ziehe 1 Karten, falls du ein Wildtier (https://www.notion.so/Wildtier-566a219b7ef049469e5743f0e8b351de?pvs=21) gezogen hast ziehe eine zweite Karte",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),3,,,,,Backup,,127,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._traces_of_wolf_in_snow_wolf_tracks_in_snow_magic_the_gath_b6204a98-0ef1-48be-9951-6e68a3310d95.png
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),"Terras Balg ","sofort (https://www.notion.so/sofort-9c56f076fccf4157b07459dd557d86d7?pvs=21): Verhindere die Zerstörung eines Wildtier (https://www.notion.so/Wildtier-566a219b7ef049469e5743f0e8b351de?pvs=21) ",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),3,,,,,Backup,,128,,,,Timon,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Flinker Hase ",sofort,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),1,0,10,,,Backup,,129,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._forest_by_Titus_Lunter_mtg_wallpaper_green_trees_--ar_34__9ddc04c1-b174-4b64-9c5b-02c0360bf2f0.png
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Ewiger Wandel,"Zerstöre alle Karten auf dem Feld, jeder spieler zieht 3 weitere Karten",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),6,,,,,Backup,,130,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._eternal_circle_of_life_fantasy_concept_art_green_nature_-_927112cc-bdb1-4154-8643-7b904cc7028a.png
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Angsteinjagendes Gebrüll,"Falls ein Wildtier (https://www.notion.so/Wildtier-566a219b7ef049469e5743f0e8b351de?pvs=21) angegriffen wird, gebe den Angreifenden Charakter auf die Hand des Besitzers zurück",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),3,,,,,Backup,,131,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._closup_snort_of_angry_beast_roaring._shock_waves_forest_c_bcc9b9fe-5c73-4b35-9d28-66b3c0700464.png
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Tausch der Jagdgründe,"Wähle ein Charakter eines Gegners, tausche die Kontrolle mit einem deiner Wildtier (https://www.notion.so/Wildtier-566a219b7ef049469e5743f0e8b351de?pvs=21) ",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),4,,,,,Backup,,132,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/Frame_4.png
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Kreis des Ewigen Gesangs,"Falls du eine Baumsängerin oder ein Besungener Baum kontrollierst, du kannst ein Karte mit Element Terra vom Friedhof in dein Deck mischen und eine Karte ziehen. (Einmal pro Spielzug)",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),3,,,1,,Backup,,133,Baumsängerin (https://www.notion.so/Baums-ngerin-af7ba6f57aba4f63b5ceb62076cff89a?pvs=21),,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._forest_black_hair_magical_scenery_green_elven_cloths_by_p_16e23801-77d3-4df9-b9e1-b0b1e69f85b6.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Baumsängerin Sativa,"Falls diese Karte vom Feld auf den Friedhof gelegt wird, füge eine Baumsängerin deiner Hand hinzu",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),2,10,10,,,Backup,,134,Baumsängerin (https://www.notion.so/Baums-ngerin-af7ba6f57aba4f63b5ceb62076cff89a?pvs=21),,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._celtic_shaman_barbarian_sorceress_elf_singing_magical_sce_a809f36c-eb79-44e6-984c-c3c29f2f26a6.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Baumsängerin Avellana,"Falls diese Karte vom Feld auf den Friedhof gelegt wird, beschwöre eine Baumsängerin aus dem Deck",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),3,20,15,,,Backup,,135,Baumsängerin (https://www.notion.so/Baums-ngerin-af7ba6f57aba4f63b5ceb62076cff89a?pvs=21),,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._celtic_shaman_sorceress_singing_magical_scenery_green_elv_67ed0c9c-daad-419d-8679-ece89896bc39.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Heimtückischer Frosch,Diese Karte kann keinen Angriff deklarieren. Falls diese Karte kämpft zerstöre den angreifenden Charakter,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),3,0,0,,,Backup,,137,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._toxic_frog_in_forest_by_Titus_Lunter_mtg_wallpaper_green__a9142417-e623-4929-bb69-20fb9c004339.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Wildhüter Orhulf,"Beim ersch (https://www.notion.so/ersch-0e02f231f9ed4e67bd55eada1e50b09e?pvs=21)einen, entdeck (https://www.notion.so/entdeck-bc14ca1b366b418397d988c1c99579f6?pvs=21)e ein Wildtier (https://www.notion.so/Wildtier-566a219b7ef049469e5743f0e8b351de?pvs=21) ",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),3,20,5,,,Backup,,138,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._forest_painting_by_John_Avon_magic_the_gathering_soft_lig_e48e4426-2a6d-465f-99ea-4c6ff56740d2.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Wildhüter Amdulf,"Beim ersch (https://www.notion.so/ersch-0e02f231f9ed4e67bd55eada1e50b09e?pvs=21)einen, entdeck (https://www.notion.so/entdeck-bc14ca1b366b418397d988c1c99579f6?pvs=21)e ein Wildtier (https://www.notion.so/Wildtier-566a219b7ef049469e5743f0e8b351de?pvs=21) ",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),4,35,10,,,Backup,,140,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._snowy_forest_snow_painting_by_John_Avon_magic_the_gatheri_5c25d1b8-6363-483d-8454-0411bed7a5de.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Roter Wildfuchs,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),4,40,25,,,Backup,,141,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._wild_fox_in_forest_by_Titus_Lunter_mtg_wallpaper_green_tr_1550631b-95e0-4f73-ad43-ee7c42d0b4dc.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Wald Ratte,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),3,35,15,,,Backup,,142,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._rat_in_forest_by_Titus_Lunter_mtg_wallpaper_green_trees_-_2f43f183-6591-4f0e-b2cb-66dcb31fc5a4.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Rasendes Wildschwein,Nachstürmen (https://www.notion.so/Nachst-rmen-8d4acc9b11a440a0b044fde64261276e?pvs=21) (Dieser Charakter kann nach dem ersten Angriff einen zweiten Angriff machen),Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),6,60,0,,,Backup,,143,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._angry_wild_boar_in_forest_by_Titus_Lunter_friendly_boar_m_e784b769-2a2d-44b9-ab10-ee570f761898.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Einsamer Dachs,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),4,35,40,,,Backup,,145,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._forest_by_Titus_Lunter_mtg_wallpaper_green_trees_--ar_34__dd1f1efd-a30b-4623-8e8f-0e1d5eabac9d.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Waldluchs,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),3,30,15,,,Backup,,146,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._Lynx_in_forest_by_Titus_Lunter_mtg_wallpaper_green_trees__6f861c07-600a-4e4e-8ab8-24fd3c037a32.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Tückischer Igel,Doppelblocker (https://www.notion.so/Doppelblocker-b26e421c63a74a64b61aa8be862a7d32?pvs=21) (Dieser Charakter kann zwei Angreifer pro Kampf blocken),Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),2,15,25,,,Backup,,147,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._forest_by_Titus_Lunter_mtg_wallpaper_green_trees_--ar_34__5183f24e-5f80-49b5-9b54-4257ff86d97a.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Waldfalke,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),4,45,20,,,Backup,,148,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._hawk_on_tree_by_Titus_Lunter_mtg_wallpaper_green_forest_-_87f423e0-e60b-46ab-ac29-ad6fcdf589e1.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Spielfreudiges Wildschwein,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),5,45,10,,,Backup,,149,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._beautiful_forest_by_Titus_Lunter_friendly_boar_mtg_wallpa_46217f56-337d-41fe-b32b-73f31204d9b7.png
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Terrageweihter Steinkreis,"Einmal pro Spielzug du kannst die oberste Karte von deinem Deck aufdecken. Falls sie vom Element Terra ist lege sie in deine Elementarzone, falls nicht unter dein Deck.

Verlässt diese Karte das Feld, lege zwei Terra Elementare auf den Friedhof",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),2,,,2,,Backup,,150,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._Stonehenge_Devine_ritual_magical_forest_ancient_mega_stru_5837a5db-f49d-4e20-ae73-8a9f7dcff754.png
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Vasalö Terras,"Duel (https://www.notion.so/Duel-3faa388dcdf445c2bff6fc8dabe42b47?pvs=21) (Einmal pro Spielzug: Dieser Charakter kann gegen einen gegnerischen Charakter kämpfen, dieser wird in Angriffsposition gebracht.. Der Gegner darf nicht blocken. Beide Charaktere erhalten +5 Angriff für jeden befreundeten Charakter. Danach dürfen beide Charaktere an keinem Kampf mehr teilnehmen bis zum Ende des Spielzugs)",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),5,45,20,,,Backup,,151,,,Starterdeck Terra (https://www.notion.so/Starterdeck-Terra-200f435487934141a36042450b2b0db3?pvs=21),Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/wia._medieval_knight_in_dynamic_pose_green_armor_trees_in_back_1873f509-be91-4565-81b5-7cafb6c1c4ca.png
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Elementar Wandel,Mische alle deine Elementare ins Deck. Lege die gleiche Anzahl -1 von deinem Deck in die Elementar Zone,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),2,,,,,Playtest,,152,,,,Timon,
,,,,,,,,,Idee,,159,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Auffrischung,Du darfst 3 Karten ziehen,Ungeprägt (https://www.notion.so/Ungepr-gt-2fd48ac2c29b47108245679f33342673?pvs=21),3,,,,,Backup,,160,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Auffrischen,Ein Spieler deiner Wahl zieht zwei Karten,Ungeprägt (https://www.notion.so/Ungepr-gt-2fd48ac2c29b47108245679f33342673?pvs=21),3,,,,,Playtest,,162,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Infiltrator,"Kann nicht geblockt werden
(Min soviel angriff, um ein Schild alleine zu zerstören)",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),4,5,0,,,Playtest,,164,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Aeriskraftkugel,"sofort Spielbar.
Ein Charakter erhält +20 Verteidigung bis zum Ende des Zuges",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),2,,,,,Playtest,,165,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Ermutigende Ansprache,Alle deine Charaktere erhalten + 20 Angriff bis zum Ende des Zuges,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),4,,,,,Playtest,,166,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Terrakraftkugel,"sofort spielbar.
Ein Charakter erhält 20 Angriff bis zum Ende des Zuges",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),2,,,,,Playtest,,167,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Aquakraftkugel,"Sofort Spielbar, 
Verhindere allen Schaden, der einem Charakter diesen Zug zugefügt wird",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),2,,,,,Playtest,,168,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Igniskraftkugel,"Sofort spielbar, 
Füge einem Charakter 20 Schaden zu",Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),2,,,,,Playtest,,169,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Magicakraftkugel,"sofort Spielbar, 
Ändere das Ziel eines Ereignisses oder einer Fähigkeit, die genau ein Ziel hat",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),2,,,,,Playtest,,170,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Tirolitklumpen,tap: Erzeuge ein ungeprägtes Element,Ungeprägt (https://www.notion.so/Ungepr-gt-2fd48ac2c29b47108245679f33342673?pvs=21),3,,,1,,Playtest,,171,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Feldheiler,"Wenn dieser Charakter ins Spiel kommt, bringe einen Charakter, der diesen Zug gestorben ist vom Friedhof in Angrffsposition zurück aufs Feld",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),4,10,10,,,Playtest,,172,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Wasser des Lebens,Lege eine oberste Karte von deinem Deck als Schild ab.,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),5,,,,,Playtest,,173,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Magiekontrolle,"sofort spielbar, 
Verhindere das eine Karte ins Spiel kommt. (Charakter, Ereignis oder Manifestation)",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),4,,,,,Playtest,,174,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Feuerball,Füge einem Charakter X mal 10 Schaden zu,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),2 + X,,,,,Playtest,,175,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Windstoß,"Wirf X Karten ab, und ziehe X + 1 neue Karte",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),2 + X,,,,,Playtest,,176,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Wunden Heilen,Bringe X Karten von deinem Friedhof wieder auf deine Hand,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),4 + X,,,,,Playtest,,177,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Vulkanausbruch,Füge allen Charakteren und allen Manifestationen 30 Schaden zu,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),5,,,,,Playtest,,179,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Versteinern,Bringe X Charaktere in Angriffshaltung,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),4 + X,,,,,Playtest,,180,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Magie Übertragen,Bringe X Charaktere in Verteidigungsposition,Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),3 + X,,,,,Playtest,,181,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Weltenbrand,"Zerstöre alle Elementare, Charaktere und Mainfestationen im Spiel. Dann wirft jeder Spieler alle Handkarten ab",Ungeprägt (https://www.notion.so/Ungepr-gt-2fd48ac2c29b47108245679f33342673?pvs=21),5,,,,,Playtest,,182,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Wandel,Opfere einen Charakter. Dann bringe einen Charakter aus deinem Friedhof ins Spiel.,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),5,,,,,Playtest,,183,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Elementare Neuprägung,Nimm X Elementar in deine Hand zurück. Spiele dann X Karten aus deiner Hand als Elementar aus,Ungeprägt (https://www.notion.so/Ungepr-gt-2fd48ac2c29b47108245679f33342673?pvs=21),2 + X,,,,,Playtest,,184,,,,Slain,
